Symbol,Company Name,Industry,Prior Close,5 Day Chg_x by %,4 Week Chg_x by %,52 Week Chg by %,Refinitiv,Argus Analyst,Argus A6 Quantitative,MarketEdge,Morgan Stanley,SmartConsensus,TipRanks Analyst Consensus,TipRanks Blogger Sentiment,Vs. S&P 500 4 Weeks by %,Vs. S&P 500 13 Weeks by %,Vs. S&P 500 52 Weeks by %,P/E Ratio (TTM)* by x,Price/Sales Ratio by x,Price/Book Ratio by x,Price/Cash Flow by x,Debt to Capital by x,Return on Equity by %,Return on Assets by %,EPS Growth CFY* by %,EPS Growth NFY* by %,Revenue Growth CFY* by %,Revenue Growth NFY* by %,Dividend Yield by %,Dividend Growth 5 Year by %
TRNO,Terreno Realty Corp,Residential & Commercial REITs,56.88,-4.72,-10.00,5.00,0,0,1,0.5,0,-1,0,1,-8.52,-12.93,-12.19,28.11,14.07,1.47,19.36,16.00,5.33,4.21,-18.23,21.02,17.99,11.66,3.53,6.31
TGTX,TG Therapeutics Inc,Pharmaceuticals,42.03,1.94,4.00,207.00,-1,0,0,-1,0,-1,0.5,1,-20.23,15.88,75.73,140.34,14.07,22.82,138.68,50.77,19.70,7.60,400.00,130.67,81.19,38.34,0.00,0.00
THRY,Thryv Holdings Inc,Media & Publishing,13.73,-4.90,0.00,-41.00,-1,0,-1,0.5,0,-1,0.5,1,-2.85,-26.70,-40.69,--,0.76,3.03,0.00,60.74,-51.21,-12.38,0.00,20.00,-5.54,-7.58,0.00,0.00
TDW,Tidewater Inc,Oil & Gas Related Equipment and Services,36.58,-5.99,-16.00,-62.00,-1,0,-1,1,0,0,0.5,1,2.66,-19.76,-65.08,11.79,1.44,1.80,4.57,36.42,16.24,8.44,-8.53,43.41,-0.14,6.28,0.00,0.00
TWI,Titan International Inc,Automobiles & Auto Parts,7.38,-5.38,-13.00,-35.00,0,0,0,-1,0,-1,0.5,1,-12.80,-20.04,-23.87,--,0.24,0.84,8.78,52.15,-2.65,-0.77,-65.38,522.22,1.23,5.78,0.00,0.00
TMP,Tompkins Financial Corp,Banking Services,59.47,-6.23,-6.00,28.00,0,0,0,0,0,,0.5,1,-4.12,-7.77,15.13,11.82,2.85,1.18,10.54,0.00,10.45,0.92,0.00,0.00,0.00,0.00,4.07,3.85
TR,Tootsie Roll Industries Inc,Food & Tobacco,31.42,3.54,1.00,10.00,0,0,1,1,0,1,,1,-0.87,15.85,2.87,27.69,4.13,2.79,27.66,0.96,10.39,7.96,0.00,0.00,0.00,0.00,1.04,2.85
MODG,Topgolf Callaway Brands Corp,Leisure Products,6.79,-4.38,3.00,-58.00,0,0,-1,1,-1,1,0.5,1,-13.12,-8.32,-61.23,--,0.28,0.48,0.00,42.89,-46.00,-17.30,0.00,-2.13,-5.40,2.44,0.00,0.00
TMDX,TransMedics Group Inc,Healthcare Equipment & Supplies,90.19,1.26,36.00,2.00,-1,0,0,1,0,0,0.5,1,22.95,71.18,-18.20,94.74,8.55,15.67,59.05,65.70,22.99,6.27,74.26,38.64,30.59,21.34,0.00,0.00
THS,TreeHouse Foods Inc,Food & Tobacco,22.37,-1.23,-17.00,-37.00,0,0,1,0.5,0,0,0,0,-5.31,-22.84,-42.15,213.40,0.34,0.75,7.15,48.37,0.43,0.17,-8.38,17.14,-0.70,1.68,0.00,0.00
TPH,Tri Pointe Homes Inc (Delaware),Homebuilding & Construction Supplies,30.31,-5.93,-5.00,-20.00,0,0,0,0.5,0,0,0.5,1,-9.31,-0.17,-29.17,6.64,0.63,0.81,5.95,22.86,13.28,8.64,-37.27,10.89,-21.28,7.77,0.00,0.00
TRN,Trinity Industries Inc,"Machinery, Equipment & Components",24.88,-4.90,-12.00,-8.00,0,0,1,0.5,0,0,0,1,-4.70,-14.42,-22.93,14.52,0.73,1.98,4.51,81.21,14.15,1.90,-21.43,18.88,-22.79,6.26,4.68,11.84
TRIP,Tripadvisor Inc,Hotels & Entertainment Services,12.82,-8.51,-10.00,-54.00,0,0,0,1,0,0,0,0,2.53,-11.98,-31.45,38.04,0.99,3.06,13.13,65.58,7.22,1.93,14.62,23.49,5.48,7.25,0.00,0.00
TFIN,Triumph Financial Inc,Banking Services,53.69,-3.92,-10.00,-26.00,-1,0,0,1,0,0,0,,4.87,-13.78,-29.73,158.42,3.30,1.60,32.01,0.00,1.04,0.20,24.07,207.46,4.72,14.37,0.00,0.00
TGI,Triumph Group Inc,Aerospace & Defense,25.35,0.00,-1.00,85.00,0,0,1,0.5,0,0,0,1,-4.55,6.12,55.46,152.85,1.60,0.00,46.27,109.27,0.00,0.83,0.00,44.00,2.46,11.47,0.00,0.00
TRUP,Trupanion Inc,Insurance,37.6,-2.75,0.00,50.00,1,0,0,1,0,0,0.5,1,12.90,30.69,37.49,--,1.43,5.66,154.83,27.86,-1.34,-0.52,0.00,640.00,9.14,6.01,0.00,0.00
TRST,TrustCo Bank Corp NY,Banking Services,30.54,-4.34,0.00,12.00,0,0,0,1,0,0,,0,-5.05,-1.91,-1.86,11.60,3.36,0.86,9.46,0.00,7.63,0.81,0.00,0.00,0.00,0.00,4.63,1.11
TRMK,Trustmark Corp,Banking Services,33.68,-3.64,-3.00,11.00,0,0,1,1,0,0,0.5,,-2.64,-2.63,4.30,35.49,3.67,1.04,21.26,0.00,3.28,0.33,-4.13,3.45,5.25,3.94,2.77,0.00
TTMI,TTM Technologies Inc,Semiconductors & Semiconductor Equipment ,20.28,-0.21,-2.00,35.00,0,0,0,1,0,0,1,1,36.05,16.87,41.07,38.78,1.17,1.86,13.07,37.05,5.02,2.31,25.15,9.81,8.16,5.58,0.00,0.00
TWO,Two Harbors Investment Corp,Residential & Commercial REITs,12.0,-6.47,-11.00,-6.00,0,0,1,-1,0,-1,0.5,0,-7.83,-13.79,-18.81,--,1.44,0.76,0.00,83.60,-2.12,0.12,147.27,17.65,37.55,24.60,15.97,-22.90
UFPT,UFP Technologies Inc,Healthcare Equipment & Supplies,209.8,-4.10,4.00,-3.00,0,0,0,1,0,0,0.5,1,6.04,-8.35,-15.89,28.68,3.29,4.99,22.58,33.64,19.36,12.09,-2.07,15.18,19.76,5.60,0.00,0.00
UCTT,Ultra Clean Holdings Inc,Semiconductors & Semiconductor Equipment ,22.3,-9.99,2.00,-46.00,0,0,-1,0.5,0,0,1,1,-14.16,-45.35,-59.90,32.73,0.43,1.05,7.94,33.92,3.30,2.08,-22.22,36.61,-3.84,1.82,0.00,0.00
UNF,UniFirst Corp,Professional & Commercial Services  ,178.39,-1.30,2.00,8.00,1,0,0,0.5,0,0,0,1,-1.75,-9.52,0.93,22.95,1.40,1.60,11.72,0.00,7.17,5.61,-5.83,9.10,0.01,3.85,0.76,23.64
UCB,United Community Banks Inc,Banking Services,27.56,-3.90,-2.00,-3.00,0,0,0,0,0,1,1,-1,-1.68,-8.05,-2.40,13.55,3.62,1.00,0.00,0.00,7.65,0.95,9.13,7.97,16.33,6.14,3.36,6.69
UFCS,United Fire Group Inc,Insurance,27.82,-3.30,-7.00,24.00,0,0,0,-0.5,0,0,0.5,,-7.49,10.23,8.98,10.87,0.54,0.86,9.13,12.53,8.51,1.95,0.00,6.64,10.70,10.64,2.32,-13.21
UNFI,United Natural Foods Inc,Food & Drug Retailing ,25.94,-3.73,-2.00,187.00,-1,0,0,1,0,-1,0,1,7.18,-4.59,118.07,--,0.06,1.10,7.15,56.26,-4.94,-1.03,485.71,67.07,1.90,1.80,0.00,0.00
UNIT,Uniti Group Inc,Residential & Commercial REITs,4.88,-9.28,-3.00,-18.00,-1,0,-1,0.5,0,0,0,0,-13.94,-14.99,15.52,16.78,0.92,0.00,2.83,168.67,0.00,1.25,-81.58,0.00,111.52,47.79,0.00,0.00
UTL,Unitil Corp,Multiline Utilities,58.7,-1.48,1.00,17.00,0,0,0,-1,0,0,,,-14.40,-1.67,-8.38,18.15,1.78,1.62,6.80,60.42,9.08,2.64,5.12,6.82,15.22,5.20,3.38,2.81
UVV,Universal Corp,Food & Tobacco,57.57,3.92,3.00,14.00,0,0,1,1,0,1,,1,-4.62,15.56,-0.09,11.69,0.48,1.00,7.09,43.66,8.79,4.94,0.00,0.00,0.00,0.00,5.60,2.64
UHT,Universal Health Realty Income Trust,Residential & Commercial REITs,38.59,-3.51,-6.00,11.00,0,0,1,-1,0,-1,,0,-7.26,1.30,-8.31,28.05,5.34,3.05,11.37,68.16,10.15,3.20,0.00,0.00,0.00,0.00,7.76,1.43
UPBD,Upbound Group Inc,Other Specialty Retailers,20.64,-5.83,-13.00,-37.00,1,0,0,1,0,1,0.5,1,6.07,-11.31,-32.79,10.96,0.31,1.99,5.75,69.29,19.18,4.25,9.92,21.85,7.94,7.71,6.66,42.71
UE,Urban Edge Properties,Residential & Commercial REITs,18.53,-5.60,-2.00,12.00,0,0,0,0.5,0,0,0.5,1,-9.54,-8.07,-6.95,27.74,4.91,1.76,8.55,54.88,6.48,2.49,-55.00,81.48,3.32,4.60,4.30,-6.90
URBN,Urban Outfitters Inc,Other Specialty Retailers,52.67,18.58,0.00,27.00,1,0,0,1,1,1,0.5,1,35.20,40.10,68.71,15.34,1.19,2.70,11.98,0.00,19.55,10.39,18.97,8.90,6.46,6.57,0.00,0.00
USPH,US Physical Therapy Inc,Healthcare Providers & Services,71.24,-3.67,-2.00,-30.00,0,0,0,0.5,0,-1,1,,1.59,-8.27,-33.56,34.70,1.64,2.30,16.87,17.99,6.72,4.32,15.84,10.16,13.36,6.06,2.39,9.07
USNA,USANA Health Sciences Inc,Food & Tobacco,27.54,0.17,-2.00,-37.00,0,0,1,0.5,0,0,0,1,4.14,-1.91,-43.77,16.46,0.64,1.07,10.24,3.79,6.78,5.06,0.77,29.89,10.82,7.40,0.00,0.00
VECO,Veeco Instruments Inc,Semiconductors & Semiconductor Equipment ,19.1,-8.61,-5.00,-45.00,0,0,0,0.5,0,0,0.5,1,-5.14,-19.45,-56.53,18.74,1.64,1.40,13.29,23.54,8.51,5.08,-31.03,27.50,-9.73,10.08,0.00,0.00
VCEL,Vericel Corp,Pharmaceuticals,38.74,-0.27,-11.00,-14.00,0,0,1,0.5,0,-1,1,,-5.45,-20.21,-25.31,684.42,8.73,7.04,208.78,0.23,1.13,0.76,25.00,200.00,20.62,24.51,0.00,0.00
VRE,Veris Residential Inc,Residential & Commercial REITs,15.46,-4.83,-8.00,7.00,0,0,-1,-1,0,-1,0.5,0,-12.24,-1.36,-13.38,--,5.08,1.28,30.40,57.78,-2.92,-1.25,-12.00,35.71,1.70,3.02,2.17,0.00
VBTX,Veritex Holdings Inc,Banking Services,23.35,-4.22,-5.00,16.00,0,0,0,1,0,1,1,,-2.34,-3.62,2.76,11.77,3.00,0.80,9.94,0.00,7.07,0.89,5.26,8.18,5.10,5.50,3.66,9.86
VRRM,Verra Mobility Corp,Professional & Commercial Services  ,21.99,0.30,9.00,-10.00,1,0,0,1,0,0,1,1,0.98,-4.78,-20.94,117.85,4.24,12.64,26.21,77.52,9.25,2.03,7.32,13.64,5.76,7.42,0.00,0.00
VSTS,Vestis Corp,Personal &Household Products & Services,8.83,-7.26,-13.00,-53.00,0,0,1,0.5,0,-1,0,0,-38.79,-55.23,-58.68,--,0.28,0.86,6.38,59.92,-2.73,-0.81,0.00,0.00,0.00,0.00,2.43,0.00
VSAT,Viasat Inc,Communications & Networking,9.37,-11.11,-17.00,-43.00,-1,0,0,1,0,0,0,-1,9.15,12.65,-41.82,--,0.29,0.29,1.59,60.24,-12.00,-3.43,58.04,46.81,2.35,3.63,0.00,0.00
VIAV,Viavi Solutions Inc,Communications & Networking,10.52,-3.40,-7.00,31.00,-1,1,0,-1,-1,0,0.5,,-17.14,-19.74,8.65,433.68,1.94,2.78,31.66,47.39,0.71,0.28,36.36,20.00,7.87,7.11,0.00,0.00
VICR,Vicor Corp,"Machinery, Equipment & Components",51.53,-3.62,6.00,50.00,0,0,0,-1,0,-1,0,1,-23.01,-16.10,8.21,82.00,5.09,3.24,44.34,0.00,4.16,3.65,971.43,10.00,12.41,15.25,0.00,0.00
VSCO,Victoria's Secret & Co,Other Specialty Retailers,18.96,-1.51,1.00,6.00,0,0,0,1,0,0,0,1,15.52,-18.42,-0.54,12.81,0.29,2.82,4.28,59.54,31.22,3.68,0.00,0.00,0.00,0.00,0.00,0.00
VIR,Vir Biotechnology Inc,Biotechnology & Medical Research,6.1,1.32,-9.00,-26.00,-1,0,-1,-1,1,-1,1,1,-31.19,-50.74,-63.17,--,30.55,0.61,0.00,0.00,-44.59,-37.25,0.00,0.00,0.00,0.00,0.00,0.00
VIRT,Virtu Financial Inc,Investment Banking & Investment Services,39.2,0.00,2.00,74.00,1,0,1,1,-1,0,0.5,1,-0.17,15.82,66.56,11.83,2.06,4.82,8.70,90.14,23.87,4.04,21.97,-6.47,1.06,-3.30,2.34,0.00
VRTS,Virtus Investment Partners Inc,Investment Banking & Investment Services,154.25,-4.19,-12.00,-33.00,0,0,0,0.5,-1,0,0,,1.22,-2.86,-34.46,10.03,1.29,1.31,5.58,69.06,13.66,3.94,-5.77,2.86,-7.13,-0.62,5.32,27.74
VSH,Vishay Intertechnology Inc,Semiconductors & Semiconductor Equipment ,13.17,-5.83,-20.00,-43.00,1,1,1,0.5,0,0,-0.5,1,3.10,-22.01,-45.72,--,0.66,0.95,12.88,32.72,-3.14,-1.54,-45.83,311.54,3.06,6.16,2.81,1.57
VTLE,Vital Energy Inc,Oil & Gas,16.13,-9.75,-27.00,-71.00,0,0,-1,0.5,0,0,0,1,-7.65,-48.86,-71.73,--,0.30,0.22,0.92,46.27,-4.62,-2.22,1.50,-37.27,3.17,-6.50,0.00,0.00
WAFD,WaFd Inc,Banking Services,28.24,-4.03,0.00,1.00,0,0,0,1,0,0,0,,-5.09,1.14,-8.78,10.93,3.15,0.85,13.81,0.00,8.02,0.79,3.20,17.05,-1.01,7.11,3.74,5.45
WD,"Walker & Dunlop, Inc.",Banking Services,76.63,-8.94,-10.00,-19.00,0,0,0,-1,0,-1,0.5,1,-18.22,-18.66,-38.54,22.92,1.99,1.29,6.83,50.18,5.62,2.23,7.84,29.07,3.26,6.56,4.01,16.72
HCC,Warrior Met Coal Inc,Metals & Mining,48.87,-4.40,1.00,-30.00,1,0,-1,0.5,0,-1,0.5,1,-16.16,-2.47,-38.71,22.26,1.78,1.13,8.90,7.66,5.20,4.13,0.00,0.00,0.00,0.00,0.71,9.86
WDFC,WD-40 Co,Personal &Household Products & Services,223.03,-0.56,-8.00,-1.00,0,0,0,0.5,0,0,,1,1.37,9.97,-5.43,38.67,5.38,13.57,34.23,32.23,37.14,18.97,8.41,7.76,6.19,4.71,1.55,7.92
WERN,Werner Enterprises Inc,Freight & Logistics Services,28.04,-6.60,-6.00,-21.00,0,0,0,0.5,1,-1,0,-1,-14.84,-19.60,-36.01,91.83,0.54,1.13,5.33,30.27,1.21,0.56,-35.85,291.18,-1.47,6.33,2.14,9.24
WABC,Westamerica Bancorp,Banking Services,48.62,-4.64,-4.00,2.00,1,0,0,0.5,0,0,0,,-6.28,1.19,-11.42,9.68,4.45,1.38,8.87,0.00,15.54,2.14,-15.38,-6.36,-6.32,-5.05,3.81,1.55
WSR,Whitestone REIT,Residential & Commercial REITs,13.23,-4.64,-10.00,15.00,0,0,0,-1,0,0,1,1,-13.40,-5.64,-13.24,20.09,3.98,1.43,9.18,59.53,7.33,2.82,-52.78,23.53,0.44,4.57,4.46,-15.50
WSC^F11,Willscot Holdings Corp,Banking Services,24.82,-7.34,-11.00,-35.00,0,0,0,1,1,0,0.5,1,3.31,-25.83,-38.41,374.69,2.11,4.96,13.52,78.17,1.28,0.25,940.00,22.44,-1.10,5.21,1.02,0.00
WGO,Winnebago Industries Inc,Leisure Products,32.06,-5.12,-6.00,-48.00,0,0,0,0.5,0,0,0.5,0,-1.57,-14.58,-48.09,--,0.35,0.79,17.46,32.99,-0.45,-0.25,-15.59,44.25,-3.92,8.98,3.95,23.36
WT,Wisdomtree Inc,Investment Banking & Investment Services,8.71,-0.63,-3.00,0.00,1,0,0,1,0,1,0.5,0,2.89,6.29,-11.40,25.45,3.18,3.35,19.33,56.51,12.99,7.08,7.81,7.25,3.51,5.61,1.27,0.00
KLG,WK Kellogg Co,Food & Tobacco,17.69,-2.84,-9.00,-26.00,1,0,0,-1,-1,-1,-0.5,1,-10.18,-7.71,-21.02,26.69,0.57,4.60,10.91,64.61,17.70,2.92,0.00,0.00,0.00,0.00,3.78,0.00
WOLF,Wolfspeed Inc,Semiconductors & Semiconductor Equipment ,4.13,-55.12,26.00,-88.00,-1,0,-1,0.5,0,-1,0,0,-48.87,-76.06,-94.41,--,0.35,1.25,0.00,96.84,-180.49,-14.60,-30.50,25.44,-6.65,14.08,0.00,0.00
WWW,Wolverine World Wide Inc,Textiles & Apparel,12.98,2.37,-7.00,17.00,0,1,0,1,0,1,1,0,22.60,15.72,16.28,18.95,0.77,4.39,13.29,68.90,25.29,4.38,19.78,25.69,3.35,5.97,2.38,1.03
WRLD,World Acceptance Corp,Banking Services,137.3,-3.69,6.00,-4.00,1,0,0,1,0,1,0,1,-1.21,3.28,2.17,8.73,1.45,1.87,8.34,50.42,20.78,8.70,-15.40,5.51,-4.31,-1.00,0.00,0.00
WKC,World Kinect Corp,Oil & Gas,24.83,-1.70,-15.00,5.00,0,0,0,0.5,-1,0,-0.5,,3.54,2.89,-0.90,118.44,0.04,0.80,11.25,31.31,0.98,0.28,4.59,25.44,-10.01,3.88,2.51,16.27
WOR,Worthington Enterprises Inc,"Machinery, Equipment & Components",49.98,-2.25,-1.00,-15.00,0,0,1,1,0,0,0.5,-1,9.83,39.28,-6.62,48.18,2.50,3.08,26.82,23.85,6.56,3.52,0.35,15.09,-8.73,3.69,1.18,9.98
WS,Worthington Steel Inc,Metals & Mining,25.68,-2.97,0.00,-18.00,1,0,-1,0,0,,0.5,1,-4.84,-5.46,-29.27,12.17,0.42,1.28,7.22,8.94,11.10,6.47,0.00,0.00,0.00,0.00,2.45,0.00
WSFS,WSFS Financial Corp,Banking Services,52.25,-4.51,0.00,21.00,0,0,0,1,0,1,0.5,,-4.69,-1.32,7.52,11.90,2.86,1.14,9.95,0.00,10.25,1.28,5.92,7.10,0.54,3.45,1.28,5.01
XNCR,Xencor Inc,Biotechnology & Medical Research,10.6,-6.22,-6.00,-47.00,-1,0,0,0.5,0,-1,1,1,-33.40,-49.00,-71.49,--,4.20,0.85,0.00,19.44,-34.02,-24.20,17.32,11.82,-2.29,27.37,0.00,0.00
XHR,Xenia Hotels & Resorts Inc,Residential & Commercial REITs,10.73,-4.74,-11.00,-25.00,0,0,1,0.5,-1,0,0.5,1,5.16,-15.44,-26.03,52.06,1.09,0.95,7.45,53.29,1.83,0.84,240.00,-45.10,1.59,3.41,4.80,-15.28
XRX,Xerox Holdings Corp,Office Equipment,4.39,-5.88,-17.00,-70.00,1,0,0,0.5,0,0,0,0,15.55,-31.70,-66.61,--,0.10,0.61,0.00,72.02,-76.48,-14.30,-22.68,98.67,-0.20,14.78,9.77,0.00
XPEL,Xpel Inc,Automobiles & Auto Parts,27.26,-4.76,-11.00,-50.00,0,0,-1,1,0,0,0.5,0,22.02,-12.30,-7.07,20.77,2.27,4.18,16.55,0.09,22.48,17.14,10.30,24.73,9.02,11.18,0.00,0.00
YELP,Yelp Inc,Software & IT Services,35.58,-3.77,-5.00,-13.00,0,0,0,1,-1,1,0,1,1.69,8.89,-5.82,18.39,1.69,3.38,12.11,0.00,19.74,14.46,29.79,17.21,4.63,4.57,0.00,0.00
ZD,Ziff Davis Inc,Software & IT Services,30.85,-6.22,-19.00,-40.00,0,0,1,0.5,0,0,0.5,,-6.66,-35.16,-48.97,18.06,0.92,0.72,4.69,32.20,4.12,1.61,4.08,3.19,4.27,3.61,0.00,0.00
ZWS,Zurn Elkay Water Solutions Corp,Homebuilding & Construction Supplies,33.71,-3.41,3.00,7.00,1,0,0,1,0,1,0.5,-1,-0.52,5.87,0.77,37.38,3.80,3.89,23.55,24.26,10.49,6.29,4.69,9.70,3.31,4.66,1.01,0.00
