Symbol,Company Name,Industry,Prior Close,5 Day Chg_x by %,4 Week Chg_x by %,52 Week Chg by %,Refinitiv,Argus Analyst,Argus A6 Quantitative,MarketEdge,Morgan Stanley,SmartConsensus,TipRanks Analyst Consensus,TipRanks Blogger Sentiment,Vs. S&P 500 4 Weeks by %,Vs. S&P 500 13 Weeks by %,Vs. S&P 500 52 Weeks by %,P/E Ratio (TTM)* by x,Price/Sales Ratio by x,Price/Book Ratio by x,Price/Cash Flow by x,Debt to Capital by x,Return on Equity by %,Return on Assets by %,EPS Growth CFY* by %,EPS Growth NFY* by %,Revenue Growth CFY* by %,Revenue Growth NFY* by %,Dividend Yield by %,Dividend Growth 5 Year by %
CCRD,CoreCard Corp,Financial Technology (Fintech) & Infrastructure,20.01,3.37,7.00,68.00,0,0,,0,0,-1,0,1,16.14,15.96,70.76,29.76,3.25,3.67,19.42,0.00,13.10,10.95,0.00,0.00,0.00,0.00,0.00,0.00
CXW,Corecivic Inc,Professional & Commercial Services  ,22.20,2.19,9.00,48.00,-1,0,0,1,0,0,1,1,-3.93,26.59,30.11,29.22,1.25,1.66,11.57,39.98,5.79,2.80,51.61,58.51,3.52,14.03,0.00,0.00
GLW,Corning Inc,Electronic Equipment & Parts,44.10,2.00,-4.00,41.00,0,1,0,1,0,0,0.5,1,3.88,-1.99,20.57,93.34,3.06,3.67,22.07,39.41,4.14,2.01,20.92,13.92,7.52,7.23,2.31,6.96
CPAY,Corpay Inc,Professional & Commercial Services  ,316.86,-6.07,-7.00,6.00,0,0,0,1,0,0,0.5,1,-4.88,-7.45,8.61,22.87,5.68,6.65,16.70,70.05,30.33,5.92,10.52,16.09,11.09,10.45,0.00,0.00
CAAP,Corporacion America Airports SA,Transport Infrastructure,19.85,1.07,6.00,15.00,1,0,,1,0,1,1,1,6.53,16.69,8.15,12.46,1.90,2.56,9.62,43.50,27.00,7.97,0.00,0.00,0.00,0.00,0.00,0.00
CTVA,Corteva Inc,Chemicals,61.56,0.44,1.00,12.00,-1,1,0,1,1,0,1,1,4.35,12.53,9.35,41.75,2.78,1.93,19.74,14.27,4.66,2.69,0.00,0.00,0.00,0.00,0.99,20.48
CSAN,Cosan SA - ADR,Consumer Goods Conglomerates,5.47,1.10,1.00,-53.00,0,0,,0,0,,0.5,1,-6.29,9.29,-54.12,--,0.33,0.00,0.00,65.86,-79.06,-7.86,0.00,0.00,0.00,0.00,12.04,0.00
CMDB,Costamare Bulkers Holdings Ltd,Freight & Logistics Services,11.90,-5.91,0.00,0.00,0,0,,0,0,,,,0.00,0.00,0.00,--,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
CMRE,Costamare Inc,Freight & Logistics Services,9.22,-4.81,7.00,-23.00,1,0,,0.5,0,0,0,1,14.82,11.53,-30.84,3.41,0.49,0.39,2.20,43.36,11.52,6.00,2.17,7.80,-47.11,-2.14,5.53,2.83
CTRA,Coterra Energy Inc,Oil & Gas,25.72,-1.13,-11.00,-10.00,0,0,1,-1,0,-1,1,1,-9.99,-11.18,-19.34,14.26,3.14,1.31,5.84,23.16,9.40,5.72,61.90,13.97,38.89,8.10,3.61,19.14
COTY,Coty Inc,Personal &Household Products & Services,4.98,-1.99,-9.00,-57.00,-1,0,-1,0.5,0,-1,0,1,-8.16,-8.63,-56.77,--,0.72,1.23,142.87,51.11,-10.93,-3.16,-5.41,45.71,-4.63,1.11,0.00,0.00
CPNG,Coupang Inc,Diversified Retail,23.42,1.64,5.00,2.00,0,0,,1,1,0,1,1,10.21,13.68,10.58,200.38,1.59,11.28,74.59,26.16,6.06,1.32,0.00,0.00,0.00,0.00,0.00,0.00
COUR,Coursera Inc,Software & IT Services,8.34,-4.36,29.00,-27.00,0,0,,1,1,0,0.5,1,4.25,8.79,-2.79,--,1.96,2.26,0.00,0.00,-10.84,-7.08,0.00,0.00,0.00,0.00,0.00,0.00
CUZ,Cousins Properties Inc,Residential & Commercial REITs,27.92,-6.28,-6.00,21.00,-1,0,0,0.5,0,0,1,1,-9.34,-7.81,2.94,79.80,5.00,0.93,10.19,38.44,1.15,0.72,46.67,4.55,13.00,4.15,4.79,1.99
CVLG,Covenant Logistics Group Inc,Freight & Logistics Services,20.02,-3.89,-11.00,-7.00,1,0,,0.5,0,0,0.5,1,1.62,-9.78,-12.66,16.40,0.53,1.35,4.75,34.79,8.95,3.96,-10.61,36.72,0.62,5.88,1.25,0.00
CR,Crane Co,"Machinery, Equipment & Components",148.67,-3.07,-2.00,3.00,1,0,0,1,0,1,1,1,7.25,4.23,5.75,35.40,4.62,5.59,29.54,12.32,17.82,11.18,13.11,13.95,7.02,6.60,0.54,0.00
CXT,Crane NXT Co,"Machinery, Equipment & Components",47.22,-4.97,-9.00,-26.00,1,0,0,1,1,0,0.5,1,5.56,-7.69,-22.16,17.98,1.99,2.71,11.62,42.10,16.23,7.42,-3.52,17.27,7.04,8.52,1.30,-16.32
CRD/B,Crawford & Co,Insurance,10.25,-6.24,-5.00,8.00,0,0,,0,0,-1,0.5,,-9.27,-11.03,-1.10,16.43,0.37,3.09,7.55,60.79,19.94,3.89,27.50,7.84,7.15,5.39,2.78,6.96
BAP,Credicorp Ltd,Banking Services,199.65,-1.97,5.00,18.00,1,0,,1,0,1,0.5,1,-2.11,15.76,13.74,10.31,3.07,1.66,10.53,0.00,16.55,2.38,17.70,9.57,13.29,5.95,5.30,0.00
CRGY,Crescent Energy Co,Oil & Gas,8.69,-6.20,-22.00,-19.00,0,0,0,0.5,0,-1,1,1,-4.79,-39.86,-35.71,--,0.85,0.68,2.87,44.85,-3.54,-1.19,0.00,0.00,0.00,0.00,5.57,0.00
CRH,CRH PLC,Construction Materials,93.04,-2.73,5.00,18.00,0,0,,1,1,,,,-2.20,-2.86,7.72,19.98,1.79,3.04,12.12,41.21,15.92,6.97,14.14,12.04,6.24,5.11,1.56,8.51
CRT,Cross Timbers Royalty Trust,Oil & Gas,10.34,2.20,-16.00,-28.00,0,0,,-1,0,-1,,1,-5.56,-2.62,-33.83,10.27,8.97,26.13,0.00,0.00,240.32,148.77,0.00,0.00,0.00,0.00,8.94,1.17
CAPL,Crossamerica Partners LP,Oil & Gas,24.11,-4.13,-3.00,2.00,1,0,,0,0,,,0,-11.91,1.38,4.06,28.37,0.21,0.00,7.76,107.81,0.00,2.90,-44.23,75.86,-20.24,-1.74,9.33,0.00
CCI,Crown Castle Inc,Residential & Commercial REITs,100.92,-0.84,-3.00,7.00,-1,0,-1,1,0,0,0.5,1,-6.89,14.69,-9.43,--,7.27,0.00,0.00,105.42,-163.92,-11.23,-67.90,265.38,-35.90,3.01,4.25,6.47
CCK,Crown Holdings Inc,Containers & Packaging,89.78,-1.51,1.00,11.00,1,0,0,1,1,1,1,1,2.89,15.83,5.09,21.08,0.96,4.24,10.06,66.99,21.30,4.85,9.83,8.52,2.13,2.49,1.06,0.00
LAW,CS Disco Inc,Software & IT Services,3.70,-5.53,-11.00,-53.00,0,0,,0.5,0,0,0.5,-1,1.92,-17.69,-42.23,--,1.64,1.68,0.00,0.10,-33.75,-29.37,6.90,40.74,4.98,6.40,0.00,0.00
CTO,CTO Realty Growth Inc,Residential & Commercial REITs,18.22,-2.95,-7.00,5.00,0,0,,-1,0,-1,1,1,-7.37,-8.03,-8.80,--,4.42,0.95,10.55,50.35,-2.47,-0.49,0.00,0.00,0.00,0.00,8.56,66.32
CTS,CTS Corp,Electronic Equipment & Parts,39.80,-5.24,-5.00,-13.00,1,0,0,0.5,0,0,,,-5.37,-8.62,-30.79,20.50,2.34,2.25,13.07,13.87,11.39,8.06,1.38,9.55,3.38,7.00,0.40,0.00
CUBE,CubeSmart,Residential & Commercial REITs,39.62,-3.28,-5.00,-2.00,0,0,-1,1,0,0,0.5,1,-3.01,2.94,-13.16,24.36,8.73,3.31,15.58,54.03,13.72,5.96,-9.30,1.92,0.29,3.65,5.04,9.71
CFR,Cullen/Frost Bankers Inc,Banking Services,116.77,-2.58,-7.00,8.00,0,0,0,1,-1,1,0,1,2.55,-6.52,11.53,13.94,3.89,2.06,12.09,0.00,15.68,1.18,4.51,1.08,4.24,3.84,3.15,5.96
CULP,Culp Inc,Textiles & Apparel,3.81,1.99,-26.00,-17.00,1,0,,0,0,-1,,,-3.04,-18.84,-14.97,--,0.24,0.86,0.00,8.28,-31.18,-16.25,11.71,0.00,-3.74,5.99,0.00,0.00
CMI,Cummins Inc,Automobiles & Auto Parts,294.22,-3.11,-7.00,1.00,0,1,1,0.5,1,1,0.5,1,2.77,-12.34,1.85,16.01,1.31,4.06,11.19,38.48,27.78,8.98,-2.62,13.99,-3.16,5.80,2.26,7.39
CURB,Curbline Properties Corp.,Real Estate Operations,23.19,-5.11,-2.00,0.00,0,0,1,0,0,,0.5,,-9.17,-4.49,0.00,--,0.00,1.21,0.00,4.87,0.00,0.00,322.22,-68.42,28.51,7.61,2.87,0.00
CW,Curtiss-Wright Corp,Aerospace & Defense,338.51,2.17,7.00,33.00,1,0,1,1,1,1,0.5,1,16.38,31.83,34.58,37.00,4.88,6.13,28.96,27.25,17.40,8.99,16.70,6.92,8.81,6.01,0.23,5.08
CWK,Cushman & Wakefield PLC,Real Estate Operations,9.01,-9.07,-14.00,-9.00,-1,0,0,0.5,1,0,0,1,0.80,-17.70,-18.48,13.91,0.23,1.25,7.99,62.95,9.53,2.17,0.00,0.00,0.00,0.00,0.00,0.00
CTOS,Custom Truck One Source Inc,Other Specialty Retailers,4.15,-5.00,-2.00,-15.00,-1,0,,1,0,0,0.5,1,-3.69,-4.66,-15.18,--,0.55,1.21,4.72,66.28,-3.76,-0.92,0.00,0.00,0.00,0.00,0.00,0.00
CUBI,Customers Bancorp Inc,Banking Services,49.25,-6.09,-3.00,4.00,0,0,0,1,0,1,0.5,1,-4.53,-3.68,-1.56,12.86,2.39,0.93,9.46,0.00,7.93,0.66,9.17,14.74,12.66,10.10,0.00,0.00
CVI,"CVR Energy, Inc.",Oil & Gas,18.71,-1.93,-7.00,-45.00,0,0,-1,1,0,0,-0.5,0,22.56,23.91,-27.00,--,0.32,4.14,17.03,71.33,-27.00,-3.57,27.45,0.00,-6.83,7.86,0.00,-19.99
UAN,CVR Partners LP,Chemicals,79.58,1.30,5.00,-4.00,0,0,,1,0,0,,1,0.22,6.75,-11.06,11.54,1.61,2.88,5.36,65.39,25.16,7.59,0.00,0.00,0.00,0.00,8.63,4.61
CVS,CVS Health Corp,Healthcare Providers & Services,64.93,-0.41,-3.00,-3.00,0,1,1,-1,1,0,1,1,-14.23,-3.12,-4.76,14.39,0.20,0.99,7.73,45.63,7.00,2.08,13.10,14.36,3.86,3.99,4.42,5.87
QBTS,D-Wave Quantum Inc,Software & IT Services,7.37,72.62,-1.00,423.00,-1,0,,1,0,,1,0,143.21,169.80,"1,306.21",--,260.42,26.75,0.00,12.90,-154.89,-70.54,45.45,16.67,173.31,44.77,0.00,0.00
DAN,Dana Inc,Automobiles & Auto Parts,12.90,0.68,-1.00,5.00,0,0,0,1,0,1,0.5,1,21.23,3.82,6.20,--,0.24,1.71,6.08,62.91,-2.40,-0.37,41.49,38.35,-5.86,3.99,2.47,0.00
DHR,Danaher Corp,Healthcare Equipment & Supplies,195.91,-1.82,-4.00,-20.00,0,1,0,0.5,0,0,1,1,-10.42,-5.59,-36.26,36.35,5.63,2.64,21.92,24.47,7.22,4.63,2.94,11.30,2.73,6.54,0.68,9.40
DAC,Danaos Corp,Freight & Logistics Services,79.96,-2.31,1.00,7.00,1,0,,1,0,-1,0.5,1,-2.42,2.15,-11.95,3.43,1.53,0.44,2.49,18.06,14.14,11.39,-2.48,-1.90,1.89,-0.51,4.07,0.00
DQ^B10,Daqo New Energy Corp (ADR),Renewable Energy,14.81,-8.63,-20.00,-38.00,0,0,,-1,0,-1,0,1,-12.08,-37.36,-44.93,--,1.23,0.21,0.00,0.00,-9.56,-8.39,25.48,64.78,-43.27,93.85,0.00,0.00
DRI,Darden Restaurants Inc,Hotels & Entertainment Services,200.37,-2.45,-3.00,28.00,1,1,1,1,1,1,0.5,1,-4.50,9.43,24.54,22.94,2.03,10.84,15.32,62.87,48.22,8.84,6.98,12.84,5.88,8.92,2.75,11.23
DAR,Darling Ingredients Inc,Food & Tobacco,31.86,-10.25,1.00,-29.00,-1,0,0,1,0,0,1,1,-2.23,-16.06,-31.37,29.89,0.88,1.13,7.37,46.37,3.79,1.72,-9.25,105.10,3.01,3.18,0.00,0.00
DVA,Davita Inc,Healthcare Providers & Services,140.50,-3.54,-7.00,5.00,1,0,1,1,0,1,0,1,-6.81,-0.59,-6.62,13.71,0.81,0.00,5.53,85.44,260.92,6.81,12.40,17.37,5.47,3.22,0.00,0.00
DAY,Dayforce Inc,Software & IT Services,57.26,-1.32,-1.00,-5.00,0,0,0,1,0,,0.5,1,-4.34,-9.18,-15.92,365.01,5.15,3.60,38.74,31.91,1.03,0.26,0.00,0.00,0.00,0.00,0.00,0.00
DECK,Deckers Outdoor Corp,Textiles & Apparel,109.15,-0.67,-2.00,-21.00,1,0,0,1,0,0,0.5,1,6.99,-11.99,-23.03,19.90,3.84,7.62,22.11,0.00,41.82,28.81,-1.74,9.65,8.38,7.99,0.00,0.00
DE,Deere & Co,"Machinery, Equipment & Components",460.20,-0.13,-1.00,17.00,0,1,1,1,1,0,0.5,1,4.22,8.91,21.35,24.95,3.07,5.76,17.84,73.12,24.07,5.35,-26.85,19.74,-14.84,8.03,1.26,14.17
DKL^J10,Delek Logistics Partners LP,Oil & Gas Related Equipment and Services,39.65,0.76,-11.00,-4.00,0,0,,1,0,0,0.5,1,0.91,6.37,-5.33,13.69,2.34,22.53,8.82,95.66,542.39,7.36,27.76,13.87,14.68,-6.18,10.72,5.37
DK,Delek US Holdings Inc,Oil & Gas,13.61,5.93,-16.00,-55.00,0,0,,1,-1,0,0,1,41.76,17.91,-35.15,--,0.10,7.67,0.00,87.61,-151.69,-10.24,14.69,58.06,-9.42,-1.60,5.19,-2.49
DELL,Dell Technologies Inc,"Computers, Phones & Household Electronics",94.47,0.97,3.00,-24.00,0,1,1,1,1,0,1,1,11.34,-2.22,-31.18,17.53,0.80,0.00,9.94,105.98,0.00,5.65,0.00,0.00,0.00,0.00,1.88,0.00
DAL,Delta Air Lines Inc,Passenger Transportation Services,41.96,-3.54,-5.00,-17.00,0,1,0,1,1,0,1,1,8.36,-20.33,-14.58,8.59,0.51,2.05,5.14,50.60,27.52,4.81,-12.01,21.77,0.39,6.24,1.24,-19.78
DLX,Deluxe Corp,Professional & Commercial Services  ,15.40,-12.75,-3.00,-25.00,1,0,1,1,0,1,0.5,1,-15.22,-15.74,-43.66,11.19,0.29,1.00,2.90,70.57,9.10,2.12,-0.60,9.09,-0.34,1.08,8.60,0.00
DBI,Designer Brands Inc,Other Specialty Retailers,2.86,-7.22,-23.00,-72.00,0,0,-1,0.5,0,0,0,1,11.99,-28.91,-67.20,--,0.05,0.58,3.02,63.54,-3.31,-0.49,48.15,45.00,1.20,2.18,5.99,-27.52
DXYZ,Destiny Tech100 Inc,Collective Investments ,38.19,6.15,8.00,107.00,-1,0,,0,0,,,,14.32,-10.69,185.78,27.06,0.00,6.73,0.00,0.00,28.41,27.91,0.00,0.00,0.00,0.00,0.00,0.00
DVN,Devon Energy Corp,Oil & Gas,31.55,-6.77,-15.00,-41.00,0,1,0,-1,1,0,0.5,1,-7.10,-15.41,-42.03,7.09,1.19,1.38,3.18,37.59,20.88,10.17,-18.67,7.65,4.41,-0.09,3.66,32.88
DHX,DHI Group Inc,Professional & Commercial Services  ,1.44,7.57,1.00,-41.00,0,0,,0,0,,1,,19.00,-23.39,-21.06,--,0.70,0.92,9.79,24.11,-7.21,-3.42,-41.67,0.00,-7.67,0.89,0.00,0.00
DHT,DHT Holdings Inc,Oil & Gas Related Equipment and Services,10.49,-2.16,-1.00,-8.00,0,0,,1,0,0,0.5,1,1.89,8.25,-16.86,10.23,3.35,1.72,6.29,25.54,17.04,12.18,4.46,30.77,1.96,22.89,5.30,37.97
DEO,Diageo PLC (ADR),Beverages,111.20,-3.42,5.00,-20.00,0,0,0,1,-1,0,0.5,1,-6.76,7.51,-27.56,17.19,3.05,6.00,13.16,63.65,35.82,8.32,0.00,0.00,0.00,0.00,3.73,0.00
DRH,Diamondrock Hospitality Co,Residential & Commercial REITs,7.33,-4.23,-6.00,-20.00,0,0,0,0.5,0,0,0,1,-1.37,-8.28,-17.99,37.90,1.37,0.99,9.95,40.99,2.60,1.63,138.89,4.65,-1.04,2.31,4.28,-24.83
DSX,Diana Shipping Inc,Freight & Logistics Services,1.46,-3.23,-10.00,-50.00,0,0,,0.5,0,-1,,1,-5.48,-15.10,-56.74,28.97,0.76,0.37,3.36,55.80,1.40,1.09,-25.00,383.33,-7.73,12.03,2.67,0.00
DKS,DICK'S Sporting Goods Inc,Other Specialty Retailers,189.87,-3.71,-7.00,-9.00,1,1,0,0.5,1,1,0.5,1,-14.59,-22.02,-14.76,12.27,1.03,4.32,8.81,31.70,40.08,11.79,1.71,6.86,3.40,3.90,2.81,31.35
DBD,Diebold Nixdorf Inc,"Computers, Phones & Household Electronics",44.00,-4.14,1.00,37.00,0,0,,1,0,0,1,1,2.75,10.64,-2.56,--,0.48,1.81,13.64,48.38,-1.02,-0.29,0.00,0.00,0.00,0.00,0.00,0.00
DLR,Digital Realty Trust Inc,Residential & Commercial REITs,160.35,0.10,13.00,12.00,0,0,0,1,0,0,1,1,2.56,2.25,6.58,145.76,10.04,2.75,26.31,42.34,2.01,0.93,-13.66,20.86,5.79,11.00,2.91,2.80
DBRG,DigitalBridge Group Inc,Investment Banking & Investment Services,8.36,-8.11,-4.00,-49.00,0,0,,1,0,0,1,0,21.49,-7.00,-24.62,28.56,3.31,1.64,13.22,10.75,5.83,4.98,79.31,-1.92,-39.84,24.41,0.37,-53.09
DOCN,DigitalOcean Holdings Inc,Software & IT Services,30.85,-5.05,-10.00,-8.00,0,0,0,0.5,1,0,0.5,1,-8.69,-29.13,-29.94,26.68,3.29,0.00,11.24,116.51,0.00,6.94,1.56,3.59,12.95,13.94,0.00,0.00
DDS,Dillard's Inc,Diversified Retail,339.88,3.00,-6.00,-25.00,1,0,0,1,0,0,-0.5,1,20.53,-12.07,-6.87,11.69,1.01,0.00,8.79,0.00,0.00,0.00,-24.74,-18.66,-2.06,-0.79,0.24,0.00
DIN,Dine Brands Global Inc,Hotels & Entertainment Services,20.05,-9.11,-14.00,-55.00,0,0,0,1,0,0,0,1,4.24,-11.45,-49.58,6.22,0.43,0.00,3.67,120.83,0.00,3.21,-8.05,6.11,7.43,1.83,9.09,-5.87
DDL,Dingdong (Cayman) Ltd (ADR),Software & IT Services,2.50,-14.29,-10.00,102.00,0,0,,-1,-1,-1,,1,-25.77,-39.31,-13.00,10.89,0.14,4.00,0.00,63.48,49.97,4.11,0.00,0.00,0.00,0.00,0.00,0.00
DNOW,Dnow Inc,"Machinery, Equipment & Components",16.25,-4.89,-5.00,10.00,0,0,0,0.5,0,0,0.5,1,-14.28,-12.70,-7.64,19.09,0.64,1.36,12.62,0.00,7.40,5.18,-3.30,9.09,2.66,4.28,0.00,0.00
DNP,DNP Select Income Fund Inc,Collective Investments ,9.62,-0.21,-4.00,8.00,0,0,,1,0,,,,-4.84,7.26,0.38,4.26,23.07,1.08,0.00,25.07,28.17,20.42,0.00,0.00,0.00,0.00,8.06,0.00
DLB,Dolby Laboratories Inc,Software & IT Services,76.02,-2.16,-5.00,-4.00,1,0,0,0.5,0,0,1,1,-6.39,-3.87,-15.38,28.63,5.50,2.82,21.20,0.00,10.28,8.25,4.75,6.05,5.35,4.66,1.75,9.57
DOLE,Dole PLC,Food & Tobacco,14.86,-3.34,3.00,22.00,1,0,,-1,0,0,-0.5,1,-12.59,7.18,-0.50,11.34,0.16,0.99,5.74,40.07,8.87,2.87,0.00,0.00,0.00,0.00,2.44,0.00
DG,Dollar General Corp,Diversified Retail,92.46,8.23,9.00,-34.00,0,1,1,1,0,1,0.5,1,0.72,38.43,-35.41,19.68,0.55,2.99,10.56,45.70,15.89,3.63,9.20,10.93,3.90,4.05,2.34,13.02
D,Dominion Energy Inc,Electrical Utilities & IPPs,53.74,1.13,-4.00,5.00,0,0,0,1,0,0,0,1,-2.05,3.49,-5.49,24.13,3.18,1.80,10.62,58.94,7.48,1.94,22.38,5.60,13.91,5.17,4.80,-6.16
DCI,Donaldson Company Inc,Professional & Commercial Services  ,65.50,-1.74,-2.00,-9.00,1,0,0,1,-1,1,0,1,-1.81,3.92,-16.57,20.12,2.26,5.33,15.88,27.21,28.64,14.56,5.56,6.09,1.94,3.44,1.57,5.51
DFIN,Donnelley Financial Solutions Inc,Professional & Commercial Services  ,45.20,-1.05,3.00,-29.00,1,0,-1,1,0,0,0.5,1,14.55,14.48,-20.18,18.11,1.94,3.67,10.04,31.43,21.74,10.47,15.12,8.84,-0.01,4.64,0.00,0.00
LPG,Dorian LPG Ltd,Oil & Gas Related Equipment and Services,21.66,-12.97,-2.00,-47.00,1,0,-1,1,0,0,,1,-7.66,-5.02,-54.48,9.36,2.45,0.83,5.49,34.59,8.71,4.99,32.60,-27.57,5.23,-15.78,0.00,0.00
DSL,DoubleLine Income Solutions Fund,Collective Investments ,11.92,-1.15,-5.00,-2.00,0,0,,0.5,0,,,,-4.77,-1.44,-13.20,4.92,9.07,0.94,0.00,22.76,20.38,15.42,0.00,0.00,0.00,0.00,10.99,-6.01
DLY,DoubleLine Yield Opportunities Fund,Collective Investments ,15.09,-0.77,-6.00,-1.00,0,0,,0.5,0,,,,-4.06,-0.59,-11.02,5.57,8.27,0.94,0.00,18.42,17.54,13.99,0.00,0.00,0.00,0.00,9.11,0.00
DV,DoubleVerify Holdings Inc,Software & IT Services,13.36,-4.51,0.00,-56.00,0,0,0,1,0,0,0.5,1,-1.98,-35.58,-34.05,46.36,3.28,2.16,22.77,1.58,4.83,4.10,-3.13,32.26,10.31,11.85,0.00,0.00
PLOW,Douglas Dynamics Inc,"Machinery, Equipment & Components",24.06,-7.15,3.00,7.00,0,0,,1,0,1,0.5,1,5.28,8.72,-4.22,9.99,1.07,2.43,7.78,38.18,26.60,10.79,34.69,16.16,10.43,7.49,4.34,1.60
DOUG,Douglas Elliman Inc,Real Estate Operations,1.60,-1.83,-5.00,35.00,0,0,-1,0,0,,,-1,23.26,6.20,55.52,--,0.18,1.20,0.00,17.40,-23.11,-8.71,0.00,0.00,0.00,0.00,0.00,0.00
DEI,Douglas Emmett Inc,Residential & Commercial REITs,14.21,-5.74,-12.00,7.00,0,0,0,0.5,0,0,0.5,1,-6.31,-10.56,-7.18,44.62,2.38,1.15,5.47,60.67,2.49,0.48,0.00,-28.57,0.16,-0.03,5.39,-6.08
DOV,Dover Corp,"Machinery, Equipment & Components",170.33,-2.44,-3.00,-6.00,0,0,0,1,0,1,0.5,1,-0.51,-8.77,-12.89,23.19,3.10,3.45,17.38,29.40,17.45,8.71,12.67,8.99,3.06,4.63,1.15,1.11
DOW^I17,Dow Inc,Chemicals,29.95,-4.11,-13.00,-48.00,1,0,0,0.5,0,0,0,1,-9.55,-24.17,-54.78,71.66,0.48,1.21,6.21,48.93,1.60,0.64,-78.36,248.65,-2.77,2.78,9.77,5.92
DOCS,Doximity Inc,Software & IT Services,56.69,-12.30,-3.00,138.00,0,0,1,-1,0,0,0.5,1,-14.50,-28.43,66.13,46.28,16.88,8.94,41.15,0.00,22.50,19.05,-0.70,14.18,9.89,10.51,0.00,0.00
DHI,DR Horton Inc,Homebuilding & Construction Supplies,125.17,-3.64,-1.00,-14.00,1,1,0,0.5,0,1,0,1,-11.43,-3.24,-25.30,9.00,1.03,1.51,8.24,20.77,17.83,12.38,-19.94,9.41,-8.03,3.47,1.35,14.87
RDY,Dr Reddy's Laboratories Ltd (ADR),Pharmaceuticals,13.94,-0.76,4.00,-8.00,0,0,,1,0,,,1,-4.24,11.26,-6.93,18.10,3.14,3.06,13.75,12.18,18.42,13.00,0.00,0.00,0.00,0.00,0.67,13.86
DRD,DRDGOLD Ltd (ADR),Metals & Mining,15.01,5.11,0.00,78.00,0,0,,1,0,-1,0.5,1,-7.47,35.12,53.83,13.70,3.32,3.04,11.28,0.29,24.45,18.37,0.00,0.00,0.00,0.00,1.86,0.00
DFH,Dream Finders Homes Inc,Homebuilding & Construction Supplies,23.00,-10.26,0.00,-37.00,0,0,-1,-0.5,0,0,0,1,-14.31,-0.99,-31.58,6.50,0.42,1.51,5.76,50.09,28.51,10.96,0.00,0.00,0.00,0.00,0.00,0.00
DTM,DT Midstream Inc,Oil & Gas Related Equipment and Services,98.74,-1.39,2.00,54.00,1,0,0,1,-1,0,0.5,0,-3.10,6.89,40.82,27.89,9.93,2.23,16.78,41.45,8.29,4.00,0.00,0.00,0.00,0.00,3.21,0.00
DTE,DTE Energy Co,Electrical Utilities & IPPs,135.69,-1.23,-1.00,23.00,0,1,0,-0.5,1,1,0.5,1,-7.73,7.46,6.29,18.18,2.05,2.34,8.47,66.07,13.28,3.22,5.56,7.21,7.79,2.03,3.24,-2.84
DTF,DTF Tax-Free Income 2028 Term Fund Inc,Collective Investments ,11.18,-1.02,-1.00,4.00,0,0,,0,0,,,,-6.58,3.19,-7.11,--,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.51,0.00
DCO,Ducommun Inc,Aerospace & Defense,56.85,-0.77,-2.00,6.00,0,0,,1,0,0,1,1,12.08,12.51,5.00,28.84,1.27,1.44,14.54,25.92,5.25,3.11,11.62,25.48,4.92,6.59,0.00,0.00
DPG,Duff & Phelps Utlty and Infrstct Fnd Inc,Collective Investments ,12.19,0.66,0.00,30.00,0,0,,1,0,,,,-5.19,8.33,11.33,3.19,27.05,0.96,0.00,25.08,33.23,24.03,0.00,0.00,0.00,0.00,7.98,-8.25
DUK,Duke Energy Corp,Electrical Utilities & IPPs,120.67,-0.32,0.00,23.00,0,1,1,-1,0,0,0.5,1,-10.11,6.95,1.49,19.21,2.90,1.81,7.93,62.53,9.57,2.65,7.12,6.17,4.51,3.61,3.62,-3.62
DNB^B19,Dun & Bradstreet Holdings Inc,Professional & Commercial Services  ,9.15,0.11,3.00,-2.00,1,0,,1,0,0,0,1,-7.55,-0.28,-21.77,--,1.67,1.22,7.19,51.59,-0.64,-0.23,0.00,0.00,0.00,0.00,2.22,0.00
DD^I17,DuPont de Nemours Inc,Electronic Equipment & Parts,65.67,-0.25,-11.00,-11.00,1,1,0,0.5,0,0,1,1,-3.33,-14.04,-21.35,2471.29,2.27,1.25,22.90,23.57,0.06,0.13,4.67,8.92,3.09,4.10,2.41,-6.79
BROS,Dutch Bros Inc,Hotels & Entertainment Services,61.52,-4.43,1.00,122.00,0,0,,1,1,-1,1,1,4.49,-12.61,73.09,177.27,8.27,18.60,65.89,45.76,8.57,3.01,24.49,36.07,23.85,23.97,0.00,0.00
KTF,DWS Municipal Income Trust,Collective Investments ,8.99,-2.62,-4.00,-3.00,0,0,,-1,0,,,,-6.22,-2.90,-14.07,10.12,12.90,0.86,10.12,33.62,8.66,5.68,0.00,0.00,0.00,0.00,8.20,3.19
DXC,DXC Technology Co,Software & IT Services,15.65,-5.31,-10.00,-24.00,-1,0,1,0.5,0,0,0,1,-7.28,-21.24,-16.02,7.22,0.21,0.85,1.61,52.62,12.88,2.93,-12.54,4.67,-4.56,-2.99,0.00,0.00
DY,Dycom Industries Inc,Construction & Engineering,166.96,16.72,7.00,16.00,1,0,1,1,0,1,1,1,27.99,36.87,21.86,28.43,1.34,5.10,14.54,44.92,19.76,8.11,13.03,14.15,14.34,7.78,0.00,0.00
